四六级合并词汇,,
sincere,"adj.诚挚的,真实的,真诚的",6级单词
single,"adj.单一的,单身的,单纯的,孤独的,专一的,个别的;n.一个,单打,单精度型;vt.选出;vi.[棒]作一垒打",6级单词
singular,"n.单数;adj.单一的,非凡的,异常的,持异议的",6级单词
sip,v.吸吮,6级单词
site,"n.地点,场所,遗址;vt.定...的地点;n.站点",6级单词
situated,"adj.位于,被置于境遇,处于...的立场",6级单词
skeleton,"n.(动物之)骨架,骨骼,基干,纲要,万能钥匙",6级单词
skeptical,"adj.怀疑性的,好怀疑的,<口>无神论的",6级单词
sketch,"n.略图,草图,概略,梗概,草图,拟定;vi.绘略图,素描;v.勾画",6级单词
skilled,adj.熟练的,6级单词
skillful,"adj.灵巧的,熟练的,制作精巧的",6级单词
skim,v.撇去,6级单词
skip,"v.跳,蹦,急速改变,跳读,遗漏,跳跃;n.跳跃",6级单词
skull,"n.头脑,头骨",6级单词
slack,"n.松弛,静止,淡季,闲散;adj.松弛的,不流畅的,疏忽的,软弱的,漏水的,呆滞的,懒散的;adv.马虎地,缓慢地;vt.使松弛,使缓慢,马虎从事;vi.松懈,减弱,松驰",6级单词
slam,"v.砰地关上,砰地放下,猛力抨击,冲击;n.砰,猛击,撞击,冲击",6级单词
slap,"vt.拍,掌击,拍击;n.拍,掌击,拍击",6级单词
slash,"v.猛砍,鞭打,砍伤,大量削减,严历批评,抽打;n.猛砍,(大幅度)削减,斜线",6级单词
slaughter,"n.屠宰,残杀,屠杀;v.屠宰,残杀,屠杀",6级单词
sleeve,n.袖子,6级单词
slender,"adj.苗条的,微薄的,微弱的",6级单词
slice,"n.薄片,切片,一份,部分,片段;v.切(片)",6级单词
slick,"adj.光滑的,熟练的,聪明的,华而不实的,陈腐的,平凡的;adv.灵活地,聪明地;vt.使光滑,使漂亮;n.平滑水面,平滑器,修光工具;vi.打扮整洁",6级单词
slide,"v.(使)滑动,(使)滑行;n.滑,滑动,幻灯片",6级单词
slight,"adj.轻微的,微小的",6级单词
slim,"adj.苗条的,纤细的,不足取的,无价值的,细长的;v.变细,减肥",6级单词
slip,"n.滑倒,事故,片,纸片;vi.滑动,滑倒,失足,减退;vt.使滑动,滑过,摆脱,闪开,塞入;adj.滑动的,活络的,有活结的;abbr.SerialLineInterfaceProtocol,串行线路接口协议,是旧式的协议",6级单词
slippery,"adj.滑的,光滑的",6级单词
slogan,"n.口号,标语",6级单词
slope,"n.斜坡,斜面,倾斜;v.(使)顺斜",6级单词
slot,"n.缝,狭槽,位置,水沟,细长的孔,硬币投币口,狭通道,足迹;vt.开槽于,跟踪",6级单词
slum,n.贫民窟;vi.访问贫民区,6级单词
slump,"n.消沉,衰退,(物价)暴跌;v.失败,消沉,(物价)暴跌,跌落",6级单词
smash,"v.打碎,粉碎;n.打碎,粉碎;adj.出色的",6级单词
smuggle,"n.走私,偷带;v.走私",6级单词
snack,"n.小吃,快餐,一份;v.吃快餐(小吃)",6级单词
snap,"v.猛地吸住,突然折断,使劈啪地晌,猛咬;n.猛咬,突然折断,劈啪声;adj.突然的",6级单词
snatch,v.攫取;n.攫取,6级单词
sneak,"vi.鬼鬼祟祟做事;vt.偷偷摸摸做,<口>偷窃;n.鬼鬼祟祟人,偷偷摸摸行为,<美口>帆布胶底运动鞋;adj.暗中进行的",6级单词
sniff,"v.用力吸,嗅,闻到,发觉,轻视,用力吸气;n.吸,闻,吸气声,嗤之以鼻",6级单词
soak,"adj.所谓的,号称的",6级单词
soar,"v.高飞,高丛,滑翔,剧增,昂扬;n.高飞范围,高涨程度",6级单词
sober,adj.冷静的;v.镇定,6级单词
so-called,"v.高飞,高丛,滑翔,剧增,昂扬;n.高飞范围,高涨程度",6级单词
social,"adj.社会的,爱交际的,社交的,群居的",6级单词
socialism,"n.社会主义,社会主义运动",6级单词
socialist,"n.社会主义者,社会党党员",6级单词
sociology,n.社会学,6级单词
soda,"n.苏打,碳酸水",6级单词
software,n.软件,6级单词
solar,"adj.太阳的,日光的",6级单词
sole,"adj.单独的,唯一的;n.脚底,鞋底,基础;v.换鞋底",6级单词
solemn,"adj.庄严的,隆重的,严肃的",6级单词
solicitor,"n.律师,法律顾问",6级单词
solidarity,n.团结,6级单词
solitary,adj.孤独的,6级单词
solo,n.独奏曲;adj.单独的,6级单词
soluble,"adj.可溶的,可溶解的",6级单词
solution,"n.解答,解决办法,溶解,溶液,解决方案",6级单词
solve,"vt.解决,解答",6级单词
somehow,adv.不知何故,6级单词
somewhat,"adv.稍微,有点,有些",6级单词
sophisticated,"adj.诡辩的,久经世故的",6级单词
sore,"adj.疼痛的,痛心的,剧烈的;n.痛的地方,痛处",6级单词
sorrow,"n.悲哀,悲痛",6级单词
sour,"adj.酸的,发酵的,酸腐的,酸味的",6级单词
source,"n.来源,水源,消息来源,原始资料,发起者,源,源极",6级单词
sovereign,"n.君主,统治;adj.至高无上的,君主的,独立自主的,完全的",6级单词
sow,"n.大母猪;vt.播种,散布,使密布;vi.播种",6级单词
spacecraft,n.太空船,6级单词
spacious,"adj.广大的,大规模的",6级单词
spade,"n.铲,铁锹;v.铲",6级单词
span,"n.跨度,跨距,范围;v.横越",6级单词
spark,"n.火花,火星,闪光,情郎,花花公子,活力,电信技师,瞬间放电;vi.闪烁,发火花,求婚;vt.发动,鼓舞,使有朝气,求婚",6级单词
sparkle,"v.发火花,(使)闪耀,(香槟酒等)发泡,用眼神表达,发光闪烁;n.火花,闪光,光彩,活力,发泡",6级单词
specialist,"n.专门医师,专家",6级单词
specialize,"vi.专攻,专门研究,使适应特殊目的,使专用于",6级单词
specialty,n.专业,6级单词
species,"n.种类,(原)核素;n.[律]式样;n.[宗]圣餐物",6级单词
specific,"n.特效药,细节;adj.详细而精确的,明确的,特殊的,特效的,[生物]种的",6级单词
specifically,"adv.特定的,明确的",6级单词
specification,"n.详述,规格,说明书,规范",6级单词
specify,"vt.指定,详细说明,列入清单",6级单词
specimen,"n.范例,标本,样品,样本,待试验物",6级单词
spectacle,"n.观览物,展览物,公开展示,奇观,景象,光景,(apairof～s)眼镜",6级单词
spectacular,"adj.引人入胜的,壮观的",6级单词
spectator,n.观众(指比赛或表演),6级单词
spectrum,"n.光,光谱,型谱,频谱",6级单词
speculate,"vi.推测,思索,做投机买卖",6级单词
spelling,"n.拼法,拼写法",6级单词
sphere,"n.球,球体,范围,领域,方面,圈子,半球",6级单词
spice,"n.香料,调味品,趣味,意味,情趣",6级单词
spider,"n.蜘蛛,设圈套者,三脚架",6级单词
spill,"n.溢出,溅出,摔下,木片,小塞子,暴跌,溢出量;vt.使溢出,使散落,洒,使流出,使摔下,倒出;vi.溢出,涌流,充满",6级单词
spin,"v.旋转,纺,纺纱;n.旋转",6级单词
spine,"n.脊骨,书脊,地面隆起地带,中心,剌",6级单词
spiral,adj.螺旋形的;n.螺旋;v.盘旋,6级单词
spiritual,adj.精神上的,6级单词
spit,"n.唾液;v.吐(唾沫),吐出,发射,发出,喷吐",6级单词
spite,"n.(in～of)不顾,不管,敌意;v.困扰",6级单词
splash,"n.溅,飞溅,斑点;v.溅,泼,溅湿",6级单词
splendid,"adj.壮丽的,辉煌的,极好的",6级单词
split,"v.劈开,(使)裂开,分裂,分离;n.裂开,裂口,裂痕",6级单词
spoil,"vt.损坏,搞糟,宠坏,溺爱;v.扰乱",6级单词
spokesman,"n.发言人,代表者",6级单词
sponge,"n.海绵,(外科用的)棉球,纱布;v.用海绵冼涤,揩拭,清除,用海绵吸收(液体),(俗)依赖某人生活,诈取某人,海绵般吸收",6级单词
sponsor,"n.发起人,主办者,保证人,主办人;vt.发起,主办;v.赞助",6级单词
spontaneous,"adj.自发的,自然产生的",6级单词
spot,"n.班点,污点,地点,场所,现场;v.沾污,弄脏,侦察;vt.认出,发现",6级单词
spouse,n.配偶(指夫或妻),6级单词
spray,"n.喷雾,飞沫;vt.喷射,喷溅",6级单词
sprinkle,"v.撒(某物)于(某物之表面),洒,喷撒",6级单词
spur,"n.踢马剌,剌激物,(鸟,虫等的)距,刺激;v.鞭策,刺激,疾驰,驱策",6级单词
spy,"n.特工人员,间谍,侦探,探员,秘密侦察他人行动者;v.侦察,侦察,发现",6级单词
squad,n.班,6级单词
squeeze,"n.压榨,挤;v.压榨,挤,挤榨",6级单词
stab,"n.刺,刺伤的伤口,一阵突然而强烈的感觉,中伤,伤痛;v.剌,刺伤,伤害(感情等)",6级单词
stability,n.稳定性,6级单词
stabilize,v.稳定,6级单词
stable,adj.稳定的,6级单词
stack,"n.堆,一堆,堆栈;v.堆叠",6级单词
stadium,n.露天大型运动场,6级单词
staff,"n.棒,杖,杆,支柱,全体职员,[军]参谋机构,[音]五线谱;vt.供给人员,充当职员",6级单词
stagger,"v.摇晃,蹒跚,交错,摇摇摆摆;adj.交错的",6级单词
stain,"n.污点,瑕疵;v.染污,沾污",6级单词
staircase,n.楼梯,6级单词
stake,n.树桩,6级单词
stale,"n.(牲畜等的)尿;adj.不新鲜的,陈腐的,疲倦的,陈旧的;vt.使变旧,走味;vi.变陈旧,变无味,失时效,撒尿",6级单词
stalk,"n.茎,柄,梗,秆",6级单词
stall,"n.货摊,畜栏,厩,出售摊;v.(使)停转,(使)停止,迟延",6级单词
standpoint,"n.立场,观点",6级单词
staple,"n.钉书钉,钉,主要产品(或商品),原材料,主要成分,来源;adj.主要的,常用的,大宗生产的;v.把...分类,把...分级",6级单词
stare,"v.(～at)凝视,盯着看",6级单词
startle,v.震惊,6级单词
starve,vt.使饿死;vi.饿得要死,6级单词
statement,"n.声明,陈述,综述",6级单词
statesman,n.政治家,6级单词
static,"adj.静态的,静力的,静电噪声",6级单词
stationary,固定的,6级单词
statistic,"n.统计量;adj.统计的,统计学的",6级单词
statue,vt.以雕像装饰;n.雕像,6级单词
status,"n.身份,地位,情形,状况",6级单词
steady,"adj.稳固的,稳定的,坚定的,扎实的,坚定不移的;v.(使)稳定,(使)稳固",6级单词
steamer,"n.汽船,蒸汽机",6级单词
steep,"adj.陡峭的,险峻的,急剧升降的,不合理的;n.悬崖,峭壁,浸渍,浸渍液;v.浸,泡,沉浸",6级单词
steer,"v.驾驶,掌舵",6级单词
stem,"n.茎,干,词干,茎干;v.滋生,阻止",6级单词
stereo,"n.立体声系统,立体声,[印]铅版,立体照片;adj.立体的,立体感觉的",6级单词
stereotype,"n.[印]铅版,陈腔滥调,老套;vt.使用铅版,套用老套,使一成不变",6级单词
stern,"adj.严厉的,苛刻的;n.船尾",6级单词
sticky,"adj.粘的,粘性的",6级单词
stiff,"adj.硬的,僵直的,拘谨的,呆板的,艰难的,费劲的,僵硬的",6级单词
stimulate,"vt.刺激,激励;v.刺激,激励",6级单词
stimulus,"n.刺激物,促进因素,刺激,刺激",6级单词
sting,"n.刺,刺痛,针刺;v.刺,刺痛,刺激",6级单词
stir,"n.轰动,搅动,监牢;vt.动,移动,摇动,激起,搅和,惹起;vi.走动,传播,流行",6级单词
stock,"n.树干,库存,股票,股份,托盘,祖先,原料;adj.股票的,普通的,常备的,存货的,繁殖用的;vt.装把手于,进货,备有,放牧;vi.出新芽,采购",6级单词
stocking,n.长袜,6级单词
stoop,"n.弯腰,屈背,屈服;vi.弯下,弯下上身,屈服,弯腰,堕落;vt.俯曲,辱没",6级单词
storage,"n.贮藏(量),贮藏库,存储",6级单词
stove,n.炉,6级单词
straightforward,"adj.正直的,坦率的,简单的,易懂的,直接了当的;adv.坦率地",6级单词
strain,"n.过度的疲劳,紧张,张力,应变;vt.扭伤,损伤;v.拉紧,扯紧,(使)紧张,尽力",6级单词
strand,"n.绳、线之一股,线,绳,串,海滨,河岸;vi.搁浅;vt.使搁浅,使落后,使陷于困境,弄断,搓",6级单词
strap,"n.带,皮带;vt.用带缚住,用带捆扎",6级单词
strategic,"adj.战略的,战略上的",6级单词
strategy,"n.策略,军略",6级单词
straw,"n.稻草,麦杆",6级单词
stray,"v.迷路,偏离,漂泊,漂泊游荡;adj.迷路的,离群的,偶遇的",6级单词
streak,"v.飞跑,加上条纹",6级单词
stream,"n.溪,川,流,一股,一串,河流;v.流,涌,流注",6级单词
streamline,adj.流线型的,6级单词
strengthen,"v.加强,巩固",6级单词
stress,"n.重压,逼迫,压力,重点,着重,强调,重音;vt.着重,强调,重读",6级单词
stretch,"v.伸展,伸长;n.一段时间,一段路程,伸展",6级单词
stride,"v.大步走(过),跨过,大步行走;n.步幅",6级单词
striking,"adj.打击的,显著的,惊人的,罢工的",6级单词
string,"n.线,细绳,一串,一行;v.排成一列",6级单词
strip,"vt.剥,剥去;n.条,带",6级单词
stripe,"n.斑纹,条纹",6级单词
strive,"v.努力,奋斗,力争,斗争",6级单词
stroke,"n.击,敲,报时的钟声,(网球等)一击,(划船等)一划,(绘画等)一笔,一次努力,打击;vt.抚摸",6级单词
stroll,"n.漫步,闲逛,四处流浪;v.闲逛,漫步,跋涉于",6级单词
structure,"n.结构,构造,建筑物;vt.建筑,构成,组织",6级单词
stubborn,"adj.顽固的,固执的,坚定的,坚决的,难应付的,难处理的",6级单词
studio,"n.画室,照相室,工作室,(无线电或电视节目的)演播室,(制作电影的)摄影棚,(电影公司的)摄影场",6级单词
stuff,"n.原料,材料,素材资料;vt.塞满,填满,填充",6级单词
stumble,"v.绊倒,使困惑,蹒跚,结结巴巴地说话,踌躇;n.绊倒,错误",6级单词
stump,"n.树桩,残余,烟头;v.掘去树桩,砍成树桩,绊倒,难住,截去",6级单词
stun,"vt.使晕倒,使惊吓,打晕;n.晕眩,打昏,惊倒",6级单词
sturdy,"adj.强健的,坚定的,毫不含糊的;n.[兽医]家畜晕倒病",6级单词
subject,"n.题目,主题,科目,学科,国民,[语法]主语;adj.受他国统治的,未独立的,受制于...的,受...影响的,以...为条件的;vt.使屈从于...,使隶属",6级单词
subjective,"adj.主观的,个人的",6级单词
submarine,"n.潜水艇,潜艇;adj.水下的,海底的",6级单词
submerge,"v.浸没,淹没,掩没;vi.潜水",6级单词
submit,"v.(使)服从,(使)顺从;vt.提交,递交",6级单词
subordinate,"adj.次要的,从属的,下级的;n.下属;v.服从",6级单词
subscribe,"v.捐款,订阅,签署(文件),赞成,预订",6级单词
subsequent,"adj.后来的,并发的",6级单词
subsidiary,"adj.辅助的,补充的",6级单词
subsidy,"n.补助金,津贴",6级单词
substance,"n.物质,实质,主旨",6级单词
substantial,"adj.坚固的,实质的,真实的,充实的",6级单词
substitute,"n.代用品,代替者,替代品;v.代替,替换,替代",6级单词
subtle,"adj.狡猾的,敏感的,微妙的,精细的,稀薄的",6级单词
subtract,"v.(～from)减去,减",6级单词
suburb,"n.市郊,郊区",6级单词
subway,"n.地道,<美>地铁",6级单词
succession,"n.连续,继承,继任,演替,[农业]轮栽,连续性",6级单词
successive,"adj.继承的,连续的",6级单词
successor,"n.继承者,接任者,后续的事物",6级单词
suck,"v.吸,吮,吸取",6级单词
sue,"vt.控告,向...请求,请愿;vi.提出诉讼,提出请求",6级单词
suffer,"vt.遭受,经历,忍受;vi.受痛苦,受损害",6级单词
suffice,"vi.足够,有能力;vt.使满足",6级单词
sufficient,"adj.充分的,足够的",6级单词
suggestion,"n.提议,意见,暗示,微量",6级单词
suicide,"n.自杀,自毁,给自己带来伤害或损失的行为",6级单词
suite,"n.(一批)随员,(一套)家具,套房,套,组,组曲",6级单词
sulfur,"n.[化]硫磺,硫黄;vt.用硫磺处理",6级单词
sum,"n.总数,和,金额,算术题",6级单词
summarize,"v.概述,总结,摘要而言",6级单词
summary,"n.摘要,概要",6级单词
summit,"n.顶点,最高阶层;adj.政府首脑的;vi.参加最高级会议的",6级单词
summon,"v.召集,召唤,号召,鼓起,振作",6级单词
sunlight,"n.日光,阳光,日照",6级单词
sunrise,n.日出,6级单词
sunset,"n.日落,晚年",6级单词
sunshine,n.阳光,6级单词
superb,"adj.庄重的,堂堂的,华丽的,极好的",6级单词
superficial,"adj.表面的,肤浅的,浅薄的",6级单词
superintendent,"n.主管,负责人,指挥者,管理者",6级单词
superior,"n.长者,高手,上级;adj.较高的,上级的,上好的,出众的,高傲的",6级单词
superiority,"n.优越,高傲",6级单词
supersonic,"adj.超音波的;n.超声波,超声频",6级单词
supervise,"v.监督,管理,指导",6级单词
supplement,"n.补遗,补充,附录,增刊;v.补充",6级单词
supplementary,"n.(supplementaries)增补者,增补物;adj.附助的",6级单词
supply,"n.补给,供给,供应品;vt.补给,供给,提供,补充,代理;vi.替代他人职务",6级单词
support,"vt.支撑,扶持,支持,支援,拥护,维持,赡养,忍受;n.支撑,支持,支援,维持,赡养,支持者,支柱",6级单词
suppose,"vt.推想,假设,猜想;vi.料想;conj.假使...结果会怎样",6级单词
suppress,"vt.镇压,抑制,查禁,使止住",6级单词
supreme,"adj.极度的,极大的,至高的,最高的",6级单词
surge,"n.巨涌,汹涌,澎湃;vi.汹涌,澎湃,振荡,滑脱,放松;vt.使汹涌奔腾,急放",6级单词
surgeon,n.外科医生,6级单词
surgery,"n.外科,外科学,手术室,诊疗室",6级单词
surpass,"vt.超越,胜过",6级单词
surplus,"n.剩余,过剩,[会计]盈余;adj.过剩的,剩余的;vt.转让,卖掉",6级单词
surrender,"vt.交出,放弃,使投降,听任;vi.投降,自首;n.交出,放弃,投降;投降算了",6级单词
surround,"vt.包围,环境;v.围绕",6级单词
surrounding,"n.围绕物,环境;adj.周围的",6级单词
survey,"n.测量,调查,俯瞰,概观,纵览,视察;vt.调查(收入,民意等)测量,勘定,审视,视察,俯瞰,通盘考虑;vi.测量土地",6级单词
survival,"n.生存,幸存,残存,幸存者,残存物",6级单词
survive,"v.幸免于,幸存,生还",6级单词
susceptible,"adj.易受影响的,易感动的,容许...的;n.(因缺乏免疫力而)易得病的人",6级单词
suspect,"n.嫌疑犯;adj.令人怀疑的,不可信的,可疑的;v.怀疑,猜想,对...有所觉察",6级单词
suspend,"vt.吊,悬挂;v.延缓",6级单词
suspension,"n.吊,悬浮,悬浮液,暂停,中止,悬而未决,延迟",6级单词
suspicion,"n.猜疑,怀疑",6级单词
suspicious,"adj.(～of)可疑的,怀疑的",6级单词
sustain,"vt.支撑,撑住,维持,持续",6级单词
swallow,"n.[鸟]燕子,吞咽,喉;vt.咽,淹没,吞没,取消,忍受,轻信,压制,耗尽;vi.吞下,咽下",6级单词
swamp,"n.沼泽,湿地,煤层聚水;v.陷入沼泽,淹没,覆没",6级单词
swap,v.交换;n.交换,6级单词
sway,"v.摇摆,摇动",6级单词
swear,"vi.诅咒;v.宣誓,发誓",6级单词
swell,"v.(使)膨胀,增大",6级单词
swift,"n.[鸟]雨燕,(梳棉机等的)大滚筒;adj.迅速的,快的,敏捷的,立刻的;adv.迅速地,敏捷地",6级单词
swing,"v.摇摆,摆动,回转,旋转;n.秋千,摇摆,摆动",6级单词
switch,"n.开关,电闸,转换;vt.转换,转变",6级单词
sword,n.剑,6级单词
symbol,"n.符号,记号,象征",6级单词
symmetry,"n.对称,匀称",6级单词
sympathetic,"adj.有同情心的,合意的,赞成的;n.[解]交感神经,容易感受的人",6级单词
sympathize,"vi.同情,共鸣,同感,同意,吊唁",6级单词
sympathy,"n.同情,同情心",6级单词
symphony,"n.交响乐,交响曲",6级单词
symposium,"n.讨论会,座谈会",6级单词
symptom,"n.[医][植]症状,征兆",6级单词
syndrome,n.综合病症,6级单词
synthesis,"n.综合,合成",6级单词
synthetic,"adj.合成的,人造的,综合的",6级单词
system,"n.系统,体系,制度,体制,秩序,规律,方法",6级单词
systematic(al),"adj.组织性的,系统的",6级单词
tack,"n.大头钉,粗缝,行动方针,食物;vt.以大头针钉住,附加;vi.抢风航行,作文字形移动",6级单词
tackle,"n.工具,复滑车,滑车,辘轱,用具,装备,扭倒;vt.固定,应付(难事等),处理,解决,抓住;vi.捉住,扭住,扭倒",6级单词
tag,"n.标签,鞋带、绳子等末端的金属物,垂下物,附属物,名称,标记符,陈词滥调,结束语;vt.加标签于,紧随,添饰,起浑名,连接;vi.紧随",6级单词
talent,"n.天才,才干,才能",6级单词
tame,"adj.(动物)驯服的,柔顺的,(人)没精打彩的,顺从的,被开垦的,沉闷的,乏味的,平淡的;vt.驯养,驯服,制服,使变得平淡;vi.变得驯服",6级单词
tan,"n.日晒后的颜色,棕褐色,茶色;adj.棕褐色的,茶色;v.晒黑,晒成褐色",6级单词
tangle,n.混乱状态;v.处于混乱状态,6级单词
tanker,n.油轮,6级单词
target,"n.目标,对象,靶子",6级单词
tariff,"n.关税,关税表,税则,(旅馆,饭店等的)价目表、价格表;vt.课以关税",6级单词
tax,"n.税,税款,税金;vt.对...征税,使负重担,指控,责备",6级单词
tease,"n.揶揄,戏弄,逗惹;vt.取笑,逗恼,奚落,欺负,嘲弄,取笑,强求,梳理",6级单词
technician,"n.技术员,技师",6级单词
technique,"n.技术,技巧,方法,表演法,手法",6级单词
technology,"n.工艺,科技,技术",6级单词
tedious,"adj.单调乏味的,沉闷的,冗长乏味的",6级单词
teenager,n.十几岁的青少年,6级单词
telecommuications,"n.电讯,长途通讯,无线电通讯,电信学",6级单词
telecommunication,"n.电讯,长途通讯,无线电通讯,电信学",6级单词
telescope,n.望远镜;v.压缩,6级单词
temper,"n.(钢等)韧度,回火,性情,脾气,情绪,心情,调剂,趋向;v.(冶金)回火、锻炼,调和,调节",6级单词
temperament,"n.气质,性情,易激动,急躁",6级单词
temple,"n.庙,寺,神殿,教堂,礼拜堂,太阳穴,鬓角",6级单词
tempo,"n.(音乐)速度、拍子,发展速度",6级单词
temporary,"adj.暂时的,临时的,临时性",6级单词
tempt,"vt.诱惑,引诱,吸引,使感兴趣,考验,试探",6级单词
temptation,"n.诱惑,诱惑物",6级单词
tenant,"n.承租人,房客,租客;v.出租",6级单词
tend,"vi.趋向,往往是;vt.照管,护理",6级单词
tendency,"n.趋向,倾向",6级单词
tender,"adj.嫩的,温柔的,软弱的",6级单词
tense,"adj.紧张的,拉紧的;v.(使)紧张,(使)拉紧;n.[语法]时态",6级单词
tension,"n.紧张(状态),不安,拉紧,压力,张力,牵力,电压;vt.拉紧,使紧张",6级单词
tentative,"n.试验,假设;adj.试验性的,试探的,尝试的,暂定的",6级单词
terminal,"n.终点站,终端,接线端;adj.末期,每期的,每学期的",6级单词
terminate,"v.停止,结束,终止",6级单词
terrace,"n.梯田的一层,梯田,房屋之平顶,露台,阳台,倾斜的平地;adj.(女服)叠层式的;vt.使成梯形地,使有平台屋顶",6级单词
terrain,n.地形,6级单词
terrific,adj.令人恐怖的,6级单词
terrify,"vt.使恐怖,恐吓",6级单词
territory,"n.领土,版图,地域",6级单词
terror,"n.恐怖,可怕的人,恐怖时期,恐怖行动",6级单词
testify,"v.证明,证实,作证",6级单词
testimony,"n.证词(尤指在法庭所作的),宣言,陈述",6级单词
textile,n.纺织品;adj.纺织的,6级单词
texture,"n.(织品的)质地,(木材,岩石等的)纹理,(皮肤)肌理,(文艺作品)结构",6级单词
thanksgiving,"n.感谢,[宗]感恩祈祷",6级单词
theft,"n.偷,行窃,偷窃的事例,偷窃行为",6级单词
theme,"n.(谈话,写作等的)题目,主题,学生的作文,作文题,[音乐]主题,主题曲,主旋律",6级单词
theoretical,理论的,6级单词
theory,"n.理论,学说,...论,原理,意见,推测",6级单词
therapy,n.治疗,6级单词
thereafter,"adv.其后,从那时以后",6级单词
thereby,"adv.因此,从而,在那方面,在那附近",6级单词
therefore,"adv.因此,所以",6级单词
thermal,"adj.热的,热量的",6级单词
thermometer,"n.温度计,体温计",6级单词
thesis,"n.论题,论文",6级单词
thick,"adj.厚的,粗的,稠的,浓的;n.最拥挤部份,活动最多部份,事物的粗大浓密部份",6级单词
thigh,"n.大腿,股",6级单词
thinking,n.思想,6级单词
thirsty,"adj.口渴的,渴望的,热望的",6级单词
thorn,"n.[植]刺,棘,荆棘",6级单词
thorough,"adj.十分的,彻底的",6级单词
thoughtful,"adj.深思的,有思想性的,体贴的,关切的",6级单词
threat,"n.恐吓,凶兆,威胁",6级单词
threaten,"vt.恐吓,威胁,预示(危险),似有发生或来临的可能,可能来临",6级单词
threshold,"n.开始,开端,极限",6级单词
thrill,v.发抖,6级单词
thrive,"v.兴旺,繁荣,茁壮成长,旺盛",6级单词
throat,"n.咽喉,喉咙,嗓音,窄路,口子;vt.用喉音说,开沟于",6级单词
throne,"n.王座,君主",6级单词
thrust,"n.插,戳,刺,推力,猛推,口头攻击;vt.力推,冲,插入,挤进,刺,戳,强加,延伸;vi.插入,刺,戳,延伸,强行推进",6级单词
thumb,"n.拇指;vt.以拇指拨弄,笨拙处理,弄坏,翻阅,作搭车手势;vi.用拇指翻书页",6级单词
thunder,"n.雷,雷声,轰隆声;vi.打雷,雷鸣",6级单词
tick,"n.滴答声,记号,勾号,扁虱;v.滴答地响,标以记号,作滴答声",6级单词
tickle,"n.搔,胳肢,发痒;vt.胳肢,逗笑,使高兴,使发痒;vi.觉得痒,使人痒",6级单词
tide,"n.潮,潮汐,潮流,趋势",6级单词
tidy,"n.椅子的背罩,装杂碎的容器;adj.整齐的,整洁的,精简的;vt.弄整齐,收拾,整理;vi.整理,收拾;adj.<口>可观的,相当大的",6级单词
tile,"n.瓦片,瓷砖",6级单词
tilt,"v.(使)倾斜,(使)翘起,以言词或文字抨击",6级单词
timber,"n.木材,木料",6级单词
timely,"adj.及时的,适时的",6级单词
timid,"adj.胆小的,羞怯的",6级单词
tissue,"n.薄的纱织品,薄纸,棉纸,[生]组织,连篇",6级单词
title,"n.头衔,名称,标题,冠军,资格,字幕,权利,扉页;vt.赋予头衔,加标题于;adj.标题的,用作书名的",6级单词
toast,"n.烤面包(片),吐司面包,干杯;vt.敬酒,烤(面包等),使暖和;vi.烤暖,烤火,烘",6级单词
token,"n.表示,向征,记号,代币;adj.象征的,表意的",6级单词
tolerance,"n.公差,宽容,忍受,容忍,(食物中残存杀虫剂的)(法定)容许量;vt.给(机器部件等)规定公差",6级单词
tolerant,"adj.容忍的,宽恕的,有耐药力的",6级单词
tolerate,"vt.忍受,容忍",6级单词
toll,"n.通行税(费),费,代价,钟声;vt.征收,敲钟,鸣(钟)(特指宣布死亡),勾引,引诱;vi.征税,鸣钟",6级单词
tone,"n.音调,音质,语调,色调,状况,品质,语气,气氛;vt.调和,增强,以特殊腔调说,配合,定音调;vi.颜色调和",6级单词
topic,"n.话题,主题",6级单词
torch,"n.火把,启发之物;vi.像火炬一样燃烧;vt.用火炬点燃",6级单词
torture,"n.折磨,痛苦,拷问,拷打;vt.拷问,曲解,折磨,使弯曲",6级单词
toss,"v.投,掷",6级单词
tough,"n.恶棍;adj.强硬的,艰苦的,坚强的,坚韧的,强壮的,吃苦耐劳的,凶恶的,粗暴的;adv.<口>强硬地,顽强地;vt.<美口>忍受,耐,坚持",6级单词
tour,"n.旅行,游历,旅游;v.旅行,游历,巡回,漫游",6级单词
tow,"n.拖,拖曳所用之绳,麻的粗纤维;vt.拖,曳,牵引;vi.拖行,被拖带",6级单词
towel,"n.手巾,毛巾;v.用毛巾擦",6级单词
toxic,"adj.有毒的,中毒的",6级单词
trace,"n.痕迹,踪迹,微量,迹线,缰绳;vt.描绘,映描,画轮廓,追踪,回溯,探索;vi.上溯,沿路走",6级单词
tract,"n.广阔的地面,土地,地方,地域,(解剖)管道,小册子",6级单词
tractor,n.拖拉机,6级单词
trademark,n.商标,6级单词
tradition,"n.传统,惯例",6级单词
tragedy,"n.悲剧,惨案,悲惨,灾难",6级单词
tragic,"adj.悲惨的,悲剧的;n.(文艺作品或生活中的)悲剧因素,悲剧风格",6级单词
trail,"n.踪迹,痕迹,形迹;vt.跟踪,追踪,拉,拖,拖拉,(指植物)蔓生,蔓延,(指人)没精打采地走",6级单词
trait,"n.显著的特点,特性",6级单词
transaction,"n.办理,处理,会报,学报,交易,事务,处理事务",6级单词
transcend,"vt.超越,胜过",6级单词
